type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
.NET,Senior .Net Engineer[高新区],NCS,13000,18000,经验5-10年,本科,"IT技术服务｜咨询,数据服务｜咨询 / 不需要融资 / 500-2000人",500-2000,IT技术服务｜咨询,六险一金、弹性工作、带薪年假、定期体检,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4B/8B/CioPOWDlZMuAN-YVAAAl_4gAA94643.png,成都
.NET,.Net Engineer[高新区],NCS,9000,14000,经验3-5年,本科,"IT技术服务｜咨询,数据服务｜咨询 / 不需要融资 / 500-2000人",500-2000,IT技术服务｜咨询,六险一金、弹性工作、带薪年假、定期体检,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4B/8B/CioPOWDlZMuAN-YVAAAl_4gAA94643.png,成都
.NET,高级.NET开发工程师要求[武侯区],好朋友软件,12000,15000,经验3-5年,本科,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,软件服务｜咨询/IT技术服务｜咨询,五险一金 税后10K起 公司分红股,https://www.lgstatic.com/thumbnail_120x120/image2/M00/06/DA/CgqLKVX7kTOAM50HAAA6T9OjiRM219.jpg?cc=0.7518059398578205,成都
.NET,.net开发工程师[武侯区],中电万维,9000,18000,经验1-3年,本科,人工智能服务 / 不需要融资 / 500-2000人,500-2000,C++/人工智能服务/IT技术服务｜咨询,双休、五险一金、带薪年假、交通补贴、餐补,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5B/62/CgpOIF4ETomAamXkAABap7Re1Qs817.png,成都
.NET,.net开发工程师[武侯区],成都云鼎丝路,8000,15000,经验3-5年,不限,"人工智能,软件开发 / 不需要融资 / 15-50人",15-50,C#/系统集成/软件服务/架构师/后端,新技术、新架构、年轻团队、福利多多,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/8C/53/CgqCHl_qseWARmjIAAAM8DMlyIA850.jpg,成都
.NET,.net开发工程师[金牛区],群峰环保,8000,15000,经验3-5年,大专,营销服务｜咨询 / 不需要融资 / 15-50人,15-50,生活服务/物联网,行业发展前景好,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/6B/D3/CgpOIF5YzCiAdjKnAAMF41YUKzI308.png,成都
.NET,.net开发[紫荆],成都丰窝,8000,13000,经验3-5年,本科,其他 / 不需要融资 / 50-150人,50-150,软件服务｜咨询,政企项目，稳定,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/83/E0/Cgp9HWKNoVSALQQiAABjgimRT_U176.png,成都
.NET,.net开发工程师[双流区],晶格,8000,13000,经验1-3年,本科,软件开发 / 未融资 / 少于15人,15,winform、WPF/C++/计算机软件,五险一金、节日福利、生日福利、带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/49/C4/Ciqc1F9P6gmAb0MtAAB4-06LPR8837.png,成都
.NET,.net高级开发工程师[双流区],区域战术应用研究专家,8000,10000,经验3-5年,本科,"IT技术服务｜咨询,网络通信 / 未融资 / 15-50人",15-50,C#/物联网/业务系统,.netcore,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/31/42/Cgp3O1dKevqAN6KaAAASMc-vmCY154.jpg,成都
.NET,Software Engineer-.NET[高新区],亿磐,15000,20000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,IT技术服务｜咨询,优质项目，global项目团队,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/21/21/Cgq2xlqTpg6AP5d5AADPhwu2750880.jpg,成都
.NET,ASP.NET&nbsp;CORE&nbsp;WEB开发高级工程师[高新区],普赛睿,10000,15000,经验1-3年,本科,"医疗丨健康,其他 / 不需要融资 / 50-150人",50-150,医疗｜保健｜美容/IT技术服务｜咨询,五险一金、全勤奖、年终奖、带薪年假、节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/47/0E/CgoB5l0CCH2AZIhdAAAO9kyCfdA518.png,成都
.NET,云原生工程师[武侯区],四川兰正石油工程技术有限公司,11000,15000,经验3-5年,本科,能源｜矿产｜环保 / 不需要融资 / 少于15人,15,能源｜矿产｜环保,"免费班车,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/9a7c5e2e404e4557a89583f5e2c88c83.png,成都
.NET,Software Engineer / 软件工程师[郫都区],应用材料公司,15000,30000,经验1-3年,本科,无,未知,无,"五险一金,定期体检,出国机会",https://www.lgstatic.com/thumbnail_120x120/10/216c607822f84e39bdeb9c4b336064c8.png,成都
.NET,软件测试工程师[双流区],孚创动力,6000,9000,经验1-3年,本科,无,未知,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/381cc8d54fda4655b6d5c6378e3f1481.png,成都
.NET,C#软件开发工程师（成都）[青羊区],美诺福,10000,15000,经验1-3年,本科,制造业 / 不需要融资 / 150-500人,150-500,制造业,"五险一金,高温补贴,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/55fcf82af6c849b88adefcc0a72d7bda.png,成都
.NET,信息系统开发员[郫都区],四川汇源光通信有限公司,8000,9000,经验3-5年,本科,无,未知,无,"五险一金,全勤奖,做五休二",https://www.lgstatic.com/thumbnail_120x120/10/ac70f0e2fea04cf58a97be79cf38acdd.png,成都
.NET,MES开发工程师[邛崃市],四川紫宸,9000,14000,经验1-3年,大专,新能源汽车制造 / 不需要融资 / 500-2000人,500-2000,新能源汽车制造,"五险一金,包吃包住",https://www.lgstatic.com/thumbnail_120x120/10/1ac829c2f62a42ceb95a6b90da71b8bd.png,成都
.NET,C#开发工程师[龙泉驿区],中科川信,8000,15000,经验3-5年,本科,无,未知,无,"五险一金,定期体检,交通补贴",https://www.lgstatic.com/thumbnail_120x120/10/247cddaeede548f285ec58893f1cb2ea.png,成都
.NET,软件开发工程师[双流区],上海市金山区亭林镇金飞路588号,8000,16000,经验1-3年,大专,其他 / 不需要融资 / 50-150人,50-150,无,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,成都
.NET,MES软件开发工程师[青白江区],天马精密,8000,16000,经验1-3年,大专,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,"五险一金,工作餐,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/1853020cfce741c0b87f6d7582bb65e2.png,成都
.NET,BC工程师[郫都区],沃格光电,12000,20000,经验3-5年,本科,无,未知,无,"五险一金,免费班车,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/b5ff283b3dee4fa6a82a6d5f5465fabc.png,成都
.NET,Kubernetes开发工程师[武侯区],CI&amp;T (思艾特）,12000,17000,经验5-10年,本科,无,未知,无,"五险一金,定期体检,方案",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,成都
.NET,C#开发工程师（上位机）[郫都区],上海市金山区亭林镇金飞路588号,15000,28000,经验3-5年,大专,其他 / 不需要融资 / 50-150人,50-150,无,"五险一金,员工旅游,周末双休",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,成都
.NET,软件工程师（劳务派遣）[新津区],民航成都物流技术有限公司,7000,10000,经验3-5年,大专,其他 / 不需要融资 / 150-500人,150-500,无,"免费班车,免费用餐,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/5efa84f906564310b3f8b304be2596df.png,成都
.NET,后端开发工程师[双流区],易速物流,12000,20000,经验3-5年,本科,"物流平台,物流｜运输 / 不需要融资 / 50-150人",50-150,物流平台/物流｜运输,"绩效奖金,方案,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/85661830244d4ebab686203c7993d7c3.png,成都
.NET,MES开发工程师[金堂县],通威集团,9000,11000,经验3-5年,本科,无,未知,无,"五险一金,周末双休,通讯补贴",https://www.lgstatic.com/thumbnail_120x120/10/e852bdd91bf247d79d5e0b0f05039edf.png,成都
.NET,MES开发工程师[邛崃市],四川紫宸科技有限公司,8000,14000,经验1-3年,本科,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,"包住,五险一金",https://www.lgstatic.com/thumbnail_120x120/10/1ac829c2f62a42ceb95a6b90da71b8bd.png,成都
.NET,科伦新都基地-JAVA工程师(J12145)[新都区],四川科伦药业股份有限公司-新都基地,10000,13000,经验5-10年,本科,其他 / 不需要融资 / 500-2000人,500-2000,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,成都
.NET,实施交付工程师[金牛区],四川华西集采电子商务有限公司,11000,19000,经验5-10年,本科,"电商平台,内容社区 / 不需要融资 / 150-500人",150-500,内容社区/电商平台,"定期体检,方案,公积金12%",https://www.lgstatic.com/thumbnail_120x120/10/59d71e7b67c14b778da803b1c67ec494.png,成都
.NET,前端开发工程师[武侯区],中电金信,12000,18000,经验3-5年,本科,"IT技术服务｜咨询,软件服务｜咨询 / B轮 / 2000人以上",2000,软件服务｜咨询/Web前端开发/IT技术服务｜咨询/React,技术提升快,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4F/A5/CioPOWD6YxGAD-CWAAAsgCdp12U635.jpg,成都
.NET,应用架构师[武侯区],NCS,20000,30000,经验10年以上,本科,"IT技术服务｜咨询,网络通信 / 不需要融资 / 2000人以上",2000,软件服务｜咨询/IT技术服务｜咨询,外企氛围 跨国团队 全额五险一金 定时体检,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/4B/BF/Cgp9HWDmhFCAQSTkAAAN-0S17cw677.PNG,成都
.NET,高级java开发工程师[桂溪],开方数据（kaifangdata）,15000,20000,经验5-10年,本科,数据服务 / 未融资 / 150-500人,150-500,软件服务｜咨询/全栈工程师/C语言/大数据处理经验/中大型项目架构经验,专业培训 餐饮补贴 周末双休 节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/98/51/CgoB5l2hYbuAZInkAAAHI_WUfRw200.jpg,成都
.NET,全栈开发工程师[武侯区],友邦科技,16000,24000,经验5-10年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,JAVA/科技金融/全栈无侧重/IT技术服务｜咨询/前端开发经验,500强外企正式编制,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/33/CgqKkVavC7eARirPAAA5YMoRyK4972.jpg,成都
.NET,软件系统咨询工程师[武侯区],慧天云通,5000,9000,经验1-3年,本科,软件服务｜咨询 / 未融资 / 15-50人,15-50,能源｜矿产｜环保/在线教育,公司在四川大学内，环境优越，生活舒适,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/0E/7E/Cgp9HWA8jR2AYeRJAAFfAmYi0No251.png,成都
.NET,D365开发工程师[高新区],友邦科技,13000,20000,经验1-3年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/C语言/IT技术服务｜咨询,D365 development opportunity,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/33/CgqKkVavC7eARirPAAA5YMoRyK4972.jpg,成都
.NET,高级架构师[高新区],友邦科技,35000,40000,经验10年以上,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/IT技术服务｜咨询,企业级架构师,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/33/CgqKkVavC7eARirPAAA5YMoRyK4972.jpg,成都
.NET,Powerapps开发工程师[高新区],友邦科技,15000,28000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,JAVA/C++/C语言/IT技术服务｜咨询,周末双休 五险一金 带薪年假 年度体检,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/33/CgqKkVavC7eARirPAAA5YMoRyK4972.jpg,成都
.NET,高级java工程师[武侯区],三思德科技,12000,20000,经验5-10年,本科,移动互联网 / 未融资 / 50-150人,50-150,人工智能服务/互联网,周末双休、五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/55/28/CgpOIF3qGe2AD_DtAAAPpoMKrlw726.jpg,成都
.NET,c#开发工程师[太升路],光之力量,6000,9000,经验不限,大专,游戏 / 不需要融资 / 50-150人,50-150,.NET/游戏,全勤奖、餐补、下午茶、定期体检、团队活动,https://www.lgstatic.com/thumbnail_120x120/10/a7f20f6f63cb42ffb5b784e0dc64686a.png,成都
.NET,开发工程师[白家],汇旅天下,8000,10000,经验1-3年,不限,软件开发 / 不需要融资 / 少于15人,15,软件服务｜咨询,朝九晚六，周末双休。公司氛围好。,https://www.lgstatic.com/thumbnail_120x120/10/bb7c81f95511445f8a0e3f85eb2a5917.jpg,成都
.NET,c#开发工程师[天府新区],益信科技,6000,10000,经验不限,不限,IT技术服务｜咨询 / 未融资 / 少于15人,15,软件服务｜咨询,五险一金、项目提成、加班少,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/3C/6B/CioPOWCKMNqASJ9RAAAOrIqGLMw235.png,成都
.NET,c#开发工程师[武侯区],西藏科玛奇信息科技股份有限公司,10000,15000,经验1-3年,本科,"移动互联网,医疗丨健康 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/在线医疗,双休、项目奖金、行业前景,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/2C/40/CgotOVzT57SARjG5AAAVRDQBEjo245.png,成都
.NET,c#开发工程师[郫都区],川美股份,12000,24000,经验3-5年,本科,硬件 / 上市公司 / 500-2000人,500-2000,C语言/无线电信号/.NET/WPF/网络通信,员工福利、发展平台，技术大牛,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,成都
.NET,java开发工程师[桂溪],大汇智联,11000,15000,经验1-3年,本科,智能硬件 / 未融资 / 50-150人,50-150,C++/人工智能服务/C语言/智能硬件/Python,晋升机制完善、团队和谐、各种福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/84/30/CioPOWKQiIWADb8UAADoxtDgBKE096.png,成都
.NET,初中级C#开发工程师[双流县],美享科技,7000,12000,经验不限,本科,"IT技术服务｜咨询,软件服务｜咨询,工具类产品 / 不需要融资 / 少于15人",15,人工智能服务/工具类产品/.NET,快速学习，前沿技术探索,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/7C/B5/Cgp9HWJDtniAHk9LAAAJGbf2d7o251.png,成都
.NET,后端开发工程师[犀浦],蓉联高科,12000,17000,经验1-3年,本科,企业服务 / 未融资 / 15-50人,15-50,JAVA/物联网/Python,自主研发团体，与各大上市企业合作,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6F/B3/Cgp9HWIEbtSAWZNAAAAFExWfMNM548.png,成都
.NET,全栈工程师[春熙路],安普高软,12000,18000,经验3-5年,本科,"移动互联网,企业服务 / 未融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询,多元文化， 先进技术， 英语工作环境,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/FC/6D/CgoB5lyKNUSAGQ_fAAAX0sEjKQU860.png,成都
.NET,技术总监cto[武侯区],名人居,20000,30000,经验5-10年,本科,消费生活 / 不需要融资 / 2000人以上,2000,JAVA/制造业,五险一金、周末双休、背靠集团、发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/67/4C/CgoB5ltELB6ASgaAAAAM-iN7E24549.png,成都
.NET,算法工程师[创业路],青之软件,15000,25000,经验3-5年,本科,IT技术服务｜咨询 / A轮 / 150-500人,150-500,C++/智能硬件/自然语言处理/智慧实验室,周末双休、年底13薪、扁平化管理、升职加薪快,https://www.lgstatic.com/thumbnail_120x120/10/5898b0708b8e4f94a4ef51e986978a27.png,成都
java,Java开发工程师[鼓楼区],医智云信息科技（南京）有限公司,6000,12000,经验1-3年,大专,无,未知,无,"补充公积金,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南京
java,Java开发工程师[江宁区],南京宽塔信息技术有限公司,6000,10000,经验不限,本科,无,未知,无,"五险一金,绩效奖金,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/85c466cc10b54eb791e4091577a7de64.png,南京
java,JAVA工程师[秦淮区],朝鹿鸣,6000,9000,经验1-3年,大专,"IT技术服务｜咨询,物联网,软件服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询/后端工程师/计算机/软件工程相关专业,老带新,https://www.lgstatic.com/thumbnail_120x120/10/56d4dea31b46471d9e633bd7dba24c9e.png,南京
java,java[红花],塔思信息,6000,8000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,全栈工程师/IT技术服务｜咨询/后端工程师,双休不加班,https://www.lgstatic.com/thumbnail_120x120/10/91113bf3dbfb4db7b233f06e049746d1.png,南京
java,JAVA工程师[玄武区],LUCIDA,5000,10000,经验1年以下,本科,"区块链,科技金融,金融业 / A轮 / 15-50人",15-50,区块链/科技金融/SQL Server/Spring/Web后端开发,远程办公，时间弹性,https://www.lgstatic.com/thumbnail_120x120/10/e53024f6a6c64921bd1de7cd937554cd.png,南京
java,Java实习生[红花],塔思信息,4000,8000,经验不限,大专,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,全栈工程师/IT技术服务｜咨询/后端工程师,发展前景：新公司新发展,https://www.lgstatic.com/thumbnail_120x120/10/91113bf3dbfb4db7b233f06e049746d1.png,南京
java,java｜后端研发工程师[溧水区],同臾道,6000,12000,经验不限,本科,"IT技术服务｜咨询,人工智能服务,物联网 / A轮 / 50-150人",50-150,人工智能服务/IT技术服务｜咨询,有发展前景，有晋升空间,https://www.lgstatic.com/thumbnail_120x120/10/e0b69ed79c5c46e8b1f13dca0fb936ce.jpg,南京
java,java开发工程师[鼓楼区],金证睿服,13000,15000,经验3-5年,本科,软件服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/MySQL/JavaScript/MyBatis/Spring,相对稳定,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/19/FA/CgoB5loAA62ACA_hAAAE8jQ5Ch4867.jpg,南京
java,南京—资深Java工程师（安全/成本/运营治理） (MJ011631)[雨花台区],SHEIN,25000,50000,经验5-10年,本科,电商平台 / C轮 / 2000人以上,2000,系统安全/技术pmo/服务器成本/电商平台,六险一金 弹性工作 周末双休 年终奖金,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/67/78/CgpOIF5LdUCAaevJAAAVxPNBOJY726.jpg,南京
java,Java开发工程师[建邺区],南京博锐星润软件科技有限公司,12000,16000,经验5-10年,大专,无,未知,无,"五险一金,专业培训,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/cf29f9fa8f5f4aa3942da2046f2ca9b0.png,南京
java,java后端开发工程师[岔路口],研精致思,10000,20000,经验3-5年,本科,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,全栈工程师/MySQL/IT技术服务｜咨询/后端工程师/ORACLE,前中兴高管联合创办发展,https://www.lgstatic.com/thumbnail_120x120/10/906ee2f264394f0189d6e71a607c36a4.png,南京
java,Java工程师[江宁区],庄莲（南京）进出口有限责任公司,8000,12000,经验1-3年,本科,无,未知,无,"五险一金,定期体检,周末双休",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南京
java,java开发工程师[玄武区],江苏康缘阳光药业有限公司,8000,10000,经验3-5年,本科,医疗｜保健｜美容 / 不需要融资 / 150-500人,150-500,医疗｜保健｜美容,"五险一金,绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/cc3ffa4a1c97428b8b7fc1cdcd8603a2.png,南京
java,java开发工程师[建邺区],南京红苹果网络科技有限公司,8000,15000,经验1-3年,本科,无,未知,无,"补充公积金,五险一金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/4dc5438db19c4ad7821c9ab2a2a988c3.png,南京
java,java开发工程师[栖霞区],江苏联创伟业律师事务所,8000,10000,经验1-3年,本科,金融业 / 不需要融资 / 50-150人,50-150,金融业,"五险一金,年终福利,长线旅游",https://www.lgstatic.com/thumbnail_120x120/10/c5cd15e47bf641dd822c3d6b3319e3f6.png,南京
java,Java开发工程师（全栈开发）[江宁区],南京中拓科技有限公司,9000,15000,经验3-5年,本科,无,未知,无,"五险一金,定期体检,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/c1416cc11b544aca8ea3976e0578e23f.png,南京
java,Java开发工程师[江宁区],致网科技,11000,20000,经验在校,应届,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/ef597a1c54e84225923fe0e39754985a.png,南京
java,java开发工程师[浦口区],上海剑愚机电设备有限公司,9000,13000,经验不限,大专,制造业 / 不需要融资 / 少于15人,15,制造业,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/af9d910abadf4365944d0c0b5d094b7a.png,南京
java,Java开发工程师[江宁区],上海柏巨电子科技有限公司,12000,15000,经验不限,本科,无,未知,无,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/32ad7910e9764ae49eea5aec313e8b29.png,南京
java,java全栈工程师[鼓楼区],新瑞途,8000,12000,经验3-5年,本科,无,未知,无,"绩效奖金,定期体检,方案",https://www.lgstatic.com/thumbnail_120x120/10/c9f4e4a0859f47a29a166f5ddc0536ef.png,南京
java,Java资深后端工程师（架构）（驻场）[江宁区],智臻能源,15000,20000,经验5-10年,本科,新能源汽车制造 / 不需要融资 / 50-150人,50-150,新能源汽车制造,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/c214163cda6642e38bb8c5cd9f51cd8e.png,南京
java,Java后端工程师（驻场）[江宁区],智臻能源,9000,15000,经验3-5年,本科,新能源汽车制造 / 不需要融资 / 50-150人,50-150,新能源汽车制造,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/c214163cda6642e38bb8c5cd9f51cd8e.png,南京
java,后端Java开发工程师[建邺区],莫愁旅游,13000,17000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/数据服务｜咨询,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/6b9559dea6c0454fb1ca72fe821bd4e9.png,南京
java,软件产品质量检验员（Java开发）[雨花台区],南京国睿信维软件有限公司,8000,10000,经验1-3年,本科,其他 / 不需要融资 / 少于15人,15,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/8c809d0979db4b62940d6bc44c18bd7a.png,南京
java,中级Java开发工程师[玄武区],江苏康缘阳光药业有限公司,15000,16000,经验5-10年,本科,医疗｜保健｜美容 / 不需要融资 / 150-500人,150-500,医疗｜保健｜美容,"五险一金,绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/cc3ffa4a1c97428b8b7fc1cdcd8603a2.png,南京
java,Java软件开发工程师[江宁区],南京博涯信息技术有限公司,15000,30000,经验1-3年,本科,智能硬件 / 不需要融资 / 50-150人,50-150,智能硬件,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/22ca9744690c4a0ca2ab16d07892902a.png,南京
java,Java开发开发人员招聘：[江宁区],南京艾扬网络科技有限公司,10000,20000,经验3-5年,大专,无,未知,无,"绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/b39f617a90b04b93b4276cc69eeb34da.png,南京
java,"软件工程师（C++/C, Java/C#, python）[溧水区]",上海全晓信息技术有限公司,15000,25000,经验3-5年,本科,无,未知,无,"12天带薪年假,免费三餐,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/f84df9075cd24a64b2cbe3d3ac047464.png,南京
java,南京Java后端开发（im）[栖霞区],上海煜麦网络科技有限公司,10000,15000,经验5-10年,本科,网络通信 / 不需要融资 / 少于15人,15,网络通信,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/00c62454b86b4c1492345e36e16b82c0.png,南京
java,JAVA 高级工程师[玄武区],南京凯唱软件有限公司,15000,30000,经验5-10年,本科,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/1deee92ed9c6400ba98a786cdab7ac2e.png,南京
java,Java开发工程师[江宁区],南京欧米麦克机器人,8000,15000,经验3-5年,本科,制造业 / 不需要融资 / 50-150人,50-150,制造业,"免费工作餐,租房补贴,交通补贴",https://www.lgstatic.com/thumbnail_120x120/10/b1fbfc6f1a274cd48a8151ad448b2ad2.png,南京
java,Java开发工程师[江宁区],南京宽塔信息技术有限公司,3000,4000,经验在校,应届,无,未知,无,"实习证明,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/85c466cc10b54eb791e4091577a7de64.png,南京
java,初级java开发工程师[江宁区],湖北承众人力资源有限公司,7000,13000,经验不限,大专,"专业服务｜咨询,营销服务｜咨询 / 不需要融资 / 150-500人",150-500,营销服务｜咨询/专业服务｜咨询,"五险一金,定期体检,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/70d85e9a30b341cb9f39af7d35a49e3d.png,南京
java,Java开发[江宁区],陕西凉温信息科技有限公司,10000,15000,经验不限,本科,无,未知,无,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/61fa09b3667c43419132f263a880c31f.png,南京
java,Java工程师[江宁区],未来网络,15000,22000,经验3-5年,本科,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/1810d3a823a44878a1f450a9e9688c31.png,南京
java,Java工程师[玄武区],南京讯优智超软件科技有限公司,10000,13000,经验3-5年,本科,无,未知,无,"五险一金,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/6c7f969bd32742198f171db612ecfd0e.png,南京
java,java开发工程师[栖霞区],南京沃德睿,7000,9000,经验1-3年,本科,医疗｜保健｜美容 / 不需要融资 / 15-50人,15-50,医疗｜保健｜美容,"五险一金,方案,出国机会",https://www.lgstatic.com/thumbnail_120x120/10/7b6cde5250c64f6695d4a11fc61f5d74.png,南京
java,java开发工程师[雨花台区],江苏日安信息科技有限公司,10000,15000,经验5-10年,本科,无,未知,无,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/f68ae0d20be147469dff3419a886b3e4.png,南京
java,Java开发工程师[江宁区],江苏日安信息科技有限公司,10000,18000,经验3-5年,本科,无,未知,无,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/f68ae0d20be147469dff3419a886b3e4.png,南京
java,java开发工程师[秦淮区],南京畅教畅学软件有限公司,7000,13000,经验5-10年,本科,无,未知,无,管理规范,https://www.lgstatic.com/thumbnail_120x120/10/67e7012f20d64a4788de69c57315b3b0.png,南京
java,Java开发工程师[浦口区],华天科技（江苏）有限公司,8000,15000,经验3-5年,本科,其他 / 不需要融资 / 少于15人,15,无,培训,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南京
java,高级Java开发工程师[建邺区],博为峰,15000,17000,经验5-10年,本科,无,未知,无,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6ed6fde6a5aa44e9a7b9ba6285ee9a46.png,南京
java,Java开发工程师[雨花台区],中磊电子（苏州）有限公司技术研发中心,12000,15000,经验1-3年,本科,无,未知,无,"五险一金,做五休二,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南京
java,java工程师[双闸],小耳朵科技,10000,15000,经验3-5年,本科,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,软件服务｜咨询/JavaScript/IT技术服务｜咨询/后端工程师/移动服务端开发,大厂，技术大牛,https://www.lgstatic.com/thumbnail_120x120/10/596927fa6631437596de4cd92d4495b3.png,南京
java,JAVA工程师[鼓楼区],江苏正沧航运科技有限公司,15000,20000,经验3-5年,本科,"物流｜运输,物流平台 / 未融资 / 15-50人",15-50,物流平台/分布式系统开发经验/后端工程师/物流｜运输,技术创新,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南京
